function_id,function_name,sr_content,sr_index,outcome,met_constrains,explanation,status,api_response
11062,tls13_export_keying_material,Implementations MUST NOT combine external PSKs with certificate-based authentication of either the client or the server unless negotiated by some extension.,400,Does Not Match,[],"The RFC specification requires that implementations must not combine external PSKs with certificate-based authentication unless negotiated by some extension. There is no indication anywhere in the function tls13_export_keying_material that addresses this requirement. The function focuses on exporting keying material via HKDF expansion and does not include any logic for checking or enforcing the separation of PSKs and certificate-based authentication. Therefore, the function does not visibly implement the specified RFC constraint.",success,
11063,tls13_psk_binder,"This ordering should always be followed (including in future revisions of this document); in particular, one SHOULD NOT use an output of HKDF-Extract as an input to another application of HKDF-Extract without an HKDF-Expand in between",402,Fully Matches,"[{'C1': {'code': 'if (!HKDF_extract(early_secret, &early_secret_len, digest,\n                    session->secret.data(), session->secret.size(), nullptr,\n                    0) ||\n      !hkdf_expand_label(binder_key, digest,\n                         Span(early_secret, early_secret_len),\n                         kTLS13LabelPSKBinder,\n                         Span(binder_context, binder_context_len), is_dtls)) {\n    return false;\n  }', 'explanation': 'The code first performs an HKDF-Extract to derive an early secret, and then immediately uses that secret as input to hkdf_expand_label (HKDF-Expand), which complies with the RFC constraint that prohibits using the output of an HKDF-Extract directly as input to another HKDF-Extract without interposing an HKDF-Expand.'}}]","The function implements the binder key calculation for TLS 1.3 by correctly ordering the HKDF operations in accordance with the spec. It extracts an early secret via HKDF_Extract and then properly expands that secret with HKDF-Expand via hkdf_expand_label, thereby fully addressing the specified ordering requirement within the function itself.",success,
11065,tls13_verify_psk_binder,"Prior to accepting PSK key establishment, the server MUST validate the corresponding binder value (see Section 4.2.11.2 below).",165,Fully Matches,"[{'C1': {'code': 'if (!tls13_psk_binder(verify_data, &verify_data_len, session, hs->transcript,\n                        msg.raw, 2 + CBS_len(binders), SSL_is_dtls(hs->ssl)) ||\n      !CBS_get_u8_length_prefixed(binders, &binder)) {\n    OPENSSL_PUT_ERROR(SSL, ERR_R_INTERNAL_ERROR);\n    return false;\n  }', 'explanation': 'This segment first computes the expected binder value and then extracts the binder from the message, establishing the necessary precondition for validating the PSK binder as required by the spec.'}}, {'A1': {'code': 'bool binder_ok =\n      CBS_len(&binder) == verify_data_len &&\n      CRYPTO_memcmp(CBS_data(&binder), verify_data, verify_data_len) == 0;\n...\nif (!binder_ok) {\n    OPENSSL_PUT_ERROR(SSL, SSL_R_DIGEST_CHECK_FAILED);\n    return false;\n  }', 'explanation': 'This code performs the actual validation by comparing the computed binder with the extracted binder, which directly implements the requirement to validate the binder value prior to accepting the PSK key establishment.'}}]","The function clearly implements the binder validation process by first computing the expected binder value and then comparing it with the binder received in the message. This check ensures that the binder is valid before proceeding with PSK key establishment, directly addressing the RFC requirement.",success,
11065,tls13_verify_psk_binder,"Servers SHOULD NOT attempt to validate multiple binders; rather, they SHOULD select a single PSK and validate solely the binder that corresponds to that PSK.",167,Fully Matches,"[{'C1': {'code': 'if (!CBS_get_u8_length_prefixed(binders, &binder)) { ... }\n\nbool binder_ok = CBS_len(&binder) == verify_data_len &&\n                  CRYPTO_memcmp(CBS_data(&binder), verify_data, verify_data_len) == 0;', 'explanation': 'The RFC specifies that servers should select and validate a single binder corresponding to the chosen PSK, and not attempt to validate multiple binders. The code explicitly extracts only the first binder using CBS_get_u8_length_prefixed and compares it against the computed PSK binder. This confirms that only a single PSK binder is being validated, which fully implements the spec constraint.'}}]","The function tls13_verify_psk_binder adheres to the RFC requirement by explicitly selecting and validating only the first binder provided. The logic clearly ensures that only the binder corresponding to the PSK is used in the verification process, without checking subsequent binders, thereby fully meeting the constraint outlined in the specification.",success,
11067,ssl_ech_accept_confirmation,"This ordering should always be followed (including in future revisions of this document); in particular, one SHOULD NOT use an output of HKDF-Extract as an input to another application of HKDF-Extract without an HKDF-Expand in between",402,Fully Matches,"[{'C1': {'code': 'if (!HKDF_extract(secret, &secret_len, transcript.Digest(),\n                    client_random.data(), client_random.size(), kZeros,\n                    transcript.DigestLen())) {\n    return false;\n}\n...\nreturn hkdf_expand_label(\n    out, transcript.Digest(), Span(secret, secret_len),\n    is_hrr ? ""hrr ech accept confirmation"" : ""ech accept confirmation"",\n    Span(context, context_len), SSL_is_dtls(hs->ssl));', 'explanation': ""The RFC specifies that one should not use the output of HKDF-Extract directly as an input for another HKDF-Extract without an intervening HKDF-Expand. This function first calls HKDF_extract to derive 'secret' and then immediately passes that output to hkdf_expand_label (which performs the HKDF-Expand operation). This ordering fully complies with the constraint.""}}]","The function implements the specific ordering required by the RFC. It first computes the extraction step using HKDF_extract and then uses the result in a subsequent HKDF-Expand via hkdf_expand_label. Thus, the function does not violate the constraint against using a HKDF-Extract output as input to another HKDF-Extract without an HKDF-Expand in between. All logic addressing the ordering is directly contained within the function.",success,
11069,negotiate_version,"TLS 1.3 servers MUST NOT act upon its presence or information in it when processing ClientHello messages; in particular, they MUST NOT send the status_request_v2 extension in the EncryptedExtensions, CertificateRequest, or Certificate messages.",200,Does Not Match,[],"The provided function 'negotiate_version' is solely focused on negotiating protocol versions and handling fallback scenarios. It does not contain any logic related to the RFC requirement that TLS 1.3 servers MUST NOT process or send the status_request_v2 extension in their responses. Hence, no code segments address the status_request_v2 constraint as specified by the RFC.",success,
11069,negotiate_version,"The server MUST NOT send a ""psk_key_exchange_modes"" extension.",140,Does Not Match,[],"The RFC specification requires that the server must not send a 'psk_key_exchange_modes' extension. However, the provided function handles version negotiation and processes the 'supported_versions' extension from the client hello message. It does not include any logic that relates to or prevents sending a 'psk_key_exchange_modes' extension. Therefore, there is no code within this function that addresses the specified RFC constraint.",success,
11069,negotiate_version,"Implementations MUST NOT use the Truncated HMAC extension, defined in Section 7 of [RFC6066], as it is not applicable to AEAD algorithms and has been shown to be insecure in some scenarios.",399,Does Not Match,[],"The RFC specification requires that implementations must not use the Truncated HMAC extension. The provided code function 'negotiate_version' is solely concerned with negotiating TLS and DTLS versions and handling the FALLBACK_SCSV mechanism. There is no logic within this function that checks for or prevents the usage of the Truncated HMAC extension, nor does it otherwise reference truncated HMAC. As such, none of the labeled conditions or actions from the spec constraints are addressed in the function.",success,
11069,negotiate_version,"The security of SSL 2.0 [SSL2] is considered insufficient for the reasons enumerated in [RFC6176], and it MUST NOT be negotiated for any reason.",392,Does Not Match,[],"The RFC specification requires that SSL 2.0 MUST NOT be negotiated, implying that any function implementing this RFC must explicitly reject or prevent SSL 2.0. In the provided function_body, although version negotiation logic is implemented, there is no explicit check for SSL 2.0 (or any similar condition) to ensure that it is not accepted. All version negotiation logic focuses on TLS and DTLS versions, and no code segment within this function explicitly prevents SSL 2.0 negotiation. Therefore, the function does not visibly address the RFC constraint.",success,
11069,negotiate_version,Implementations MUST NOT offer or negotiate RC4 cipher suites for any version of TLS for any reason.,389,Does Not Match,[],"The RFC specification requires that implementations MUST NOT offer or negotiate RC4 cipher suites. In the provided function, there is no code segment that checks for or prevents the use of RC4. The function is focused on negotiating TLS/DTLS versions and handling FALLBACK_SCSV, but it does not implement any logic that disallows RC4 cipher suites. Therefore, within this function's body, the RFC constraint is not addressed at all.",success,
11069,negotiate_version,"If the ""supported_versions"" extension is present, the server MUST negotiate using that extension as described in Section 4.2.1.",380,Fully Matches,"[{'C1': {'code': 'if (ssl_client_hello_get_extension(client_hello, &supported_versions, TLSEXT_TYPE_supported_versions)) {\n    if (!CBS_get_u8_length_prefixed(&supported_versions, &versions) ||\n        CBS_len(&supported_versions) != 0 ||\n        CBS_len(&versions) == 0) {\n      OPENSSL_PUT_ERROR(SSL, SSL_R_DECODE_ERROR);\n      *out_alert = SSL_AD_DECODE_ERROR;\n      return false;\n    }\n} else { ... }', 'explanation': 'The code checks for the presence of the supported_versions extension. If found, it parses the extension according to length‐prefixed encoding and verifies that its contents are well formed. This corresponds directly to the specification’s condition that mandates negotiation using the supported_versions extension if present.'}}, {'A1': {'code': 'if (!ssl_negotiate_version(hs, out_alert, &ssl->s3->version, &versions)) {\n    return false;\n}', 'explanation': 'After obtaining and validating the supported_versions data (or emulating it when missing), the code calls ssl_negotiate_version to perform the actual version negotiation. This action complies with the RFC requirement to negotiate using the extension as described in Section 4.2.1.'}}]","The function explicitly handles the supported_versions extension as required by the RFC. It checks for the extension’s presence (fulfilling condition C1) and then processes and negotiates the TLS version (fulfilling action A1). The implementation in function_body covers both the retrieval and use of the extension, thereby fully addressing the spec requirement.",success,
11069,negotiate_version,"Peers which receive a message which cannot be parsed according to the syntax (e.g., have a length extending beyond the message boundary or contain an out-of-range length) MUST terminate the connection with a ""decode_error"" alert",311,Partially Matches,"[{'C1': {'code': 'if (!CBS_get_u8_length_prefixed(&supported_versions, &versions) ||  \n        CBS_len(&supported_versions) != 0 ||                            \n        CBS_len(&versions) == 0) {\n      OPENSSL_PUT_ERROR(SSL, SSL_R_DECODE_ERROR);\n      *out_alert = SSL_AD_DECODE_ERROR;\n      return false;\n    }', 'explanation': 'This segment checks for parsing errors (e.g., length issues) in the supported_versions extension of the ClientHello message. If any parsing issue is detected, it sets the out_alert to SSL_AD_DECODE_ERROR and aborts the handshake, which corresponds to the requirement that a decode_error alert be sent when a message is not parsed correctly.'}}, {'A1': {'code': '*out_alert = SSL_AD_DECODE_ERROR;', 'explanation': 'This line ensures that upon detecting a parsing error, the function sets the alert to decode_error, thereby triggering termination of the connection as specified.'}}]","The provided function implements logic to detect parsing errors (such as incorrect length fields in the supported_versions extension) and to respond by setting a decode_error alert and aborting the handshake. This addresses the spec constraint that peers receiving an unparsable message must terminate the connection with a decode_error alert. However, although the function correctly applies this behavior for the TLS handshake, it does not address the complete context of the HTTP/1.1 persistent connection behavior described in the specification context. As such, while the code meets the key condition regarding parse errors, it only partially matches the overall RFC requirements as provided.",success,
11069,negotiate_version,"If this extension is not present, servers which are compliant with this specification and which also support TLS 1.2 MUST negotiate TLS 1.2 or prior as specified in [RFC5246], even if ClientHello.legacy_version is 0x0304 or later.",65,Fully Matches,"[{'C1': {'code': 'if (ssl_client_hello_get_extension(client_hello, &supported_versions, TLSEXT_TYPE_supported_versions)) { ... } else {\n    // Convert the ClientHello version to an equivalent supported_versions extension.\n    static const uint8_t kTLSVersions[] = {\n        0x03, 0x03,  // TLS 1.2\n        0x03, 0x02,  // TLS 1.1\n        0x03, 0x01,  // TLS 1.0\n    };\n    ...\n    if (client_hello->version >= TLS1_2_VERSION) {\n        versions_len = 6;\n    } else if (client_hello->version >= TLS1_1_VERSION) {\n        versions_len = 4;\n    } else if (client_hello->version >= TLS1_VERSION) {\n        versions_len = 2;\n    }\n    versions = Span(kTLSVersions).last(versions_len);\n}', 'explanation': 'This branch handles the case when the supported_versions extension is not present. It converts the legacy ClientHello version into a supported_versions list that only includes TLS 1.2 or lower, in accordance with the RFC requirement.'}}, {'A1': {'code': 'if (!ssl_negotiate_version(hs, out_alert, &ssl->s3->version, &versions)) {\n    return false;\n}', 'explanation': 'This call negotiates the actual protocol version using the derived versions list, thereby ensuring the connection will use TLS 1.2 or an earlier version as mandated by the specification, even if the legacy version (such as 0x0304) is provided.'}}]","The function 'negotiate_version' checks whether the supported_versions extension is present. If it is absent, it manually converts the ClientHello legacy version into an equivalent supported_versions list that only contains TLS 1.2, TLS 1.1, and TLS 1.0. This directly addresses the RFC requirement that servers supporting TLS 1.2 must negotiate TLS 1.2 or prior, even if the ClientHello.legacy_version is higher. The subsequent call to ssl_negotiate_version() finalizes the negotiation based on the selected versions.",success,
11069,negotiate_version,"If this extension is present in the ClientHello, servers MUST NOT use the ClientHello.legacy_version value for version negotiation and MUST use only the ""supported_versions"" extension to determine client preferences.",67,Fully Matches,"[{'C1': {'code': 'if (ssl_client_hello_get_extension(client_hello, &supported_versions, TLSEXT_TYPE_supported_versions)) {\n    if (!CBS_get_u8_length_prefixed(&supported_versions, &versions) ||  \n        CBS_len(&supported_versions) != 0 ||\n        CBS_len(&versions) == 0) {\n      OPENSSL_PUT_ERROR(SSL, SSL_R_DECODE_ERROR);\n      *out_alert = SSL_AD_DECODE_ERROR;\n      return false;\n    }\n  }', 'explanation': 'This section checks whether the supported_versions extension is present in the ClientHello. When it is present, the function extracts and uses only this extension to negotiate the version. This behavior adheres to the requirement that if the extension is present, the legacy_version value must not be used at all for negotiation.'}}, {'A1': {'code': '// Convert the ClientHello version to an equivalent supported_versions extension.\nstatic const uint8_t kTLSVersions[] = {\n    0x03, 0x03,  // TLS 1.2\n    0x03, 0x02,  // TLS 1.1\n    0x03, 0x01,  // TLS 1\n};\n\nstatic const uint8_t kDTLSVersions[] = {\n    0xfe, 0xfd,  // DTLS 1.2\n    0xfe, 0xff,  // DTLS 1.0\n};\n\nif (!ssl_client_hello_get_extension(client_hello, &supported_versions, TLSEXT_TYPE_supported_versions)) {\n  size_t versions_len = 0;\n  if (SSL_is_dtls(ssl)) {\n    if (client_hello->version <= DTLS1_2_VERSION) {\n      versions_len = 4;\n    } else if (client_hello->version <= DTLS1_VERSION) {\n      versions_len = 2;\n    }\n    versions = Span(kDTLSVersions).last(versions_len);\n  } else {\n    if (client_hello->version >= TLS1_2_VERSION) {\n      versions_len = 6;\n    } else if (client_hello->version >= TLS1_1_VERSION) {\n      versions_len = 4;\n    } else if (client_hello->version >= TLS1_VERSION) {\n      versions_len = 2;\n    }\n    versions = Span(kTLSVersions).last(versions_len);\n  }\n}', 'explanation': ""In the absence of the supported_versions extension, this block converts the ClientHello's legacy version into an equivalent supported_versions extension format. This ensures that when the extension is missing, the function still determines the client version preferences in a consistent manner.""}}]","The negotiate_version function implements the specified RFC requirement regarding TLS version negotiation. It ensures that if the supported_versions extension is present in the ClientHello, it is used exclusively for version negotiation and the legacy_version value is not consulted. Additionally, when the extension is absent, it converts the legacy version value into a supported_versions format. This direct handling within the function fully meets the RFC constraints provided.",success,
11069,negotiate_version,"If not, then it MUST abort the handshake with a ""decode_error"" alert.",27,Partially Matches,"[{'C1': {'code': 'if (!CBS_get_u8_length_prefixed(&supported_versions, &versions) ||  \n        CBS_len(&supported_versions) != 0 ||                            \n        CBS_len(&versions) == 0) {\n      OPENSSL_PUT_ERROR(SSL, SSL_R_DECODE_ERROR);\n      *out_alert = SSL_AD_DECODE_ERROR;\n      return false;\n    }', 'explanation': 'This code segment checks that the supported_versions extension is correctly formatted. If the extension fails to decode properly or contains extra/unexpected data, the handshake is aborted with a decode_error alert, satisfying the spec’s requirement to abort the handshake with a ""decode_error"" alert when conditions are not met.'}}]","The provided function implements a check on the format of the supported_versions extension and aborts the handshake with a decode_error alert when the extension is malformed. This corresponds to the specified behavior in the RFC requirement that, if the conditions are not met, the handshake MUST be aborted with a decode_error alert. However, the rest of the spec context—involving aspects like case-insensitive matching of protocol names and HTTP upgrade header processing—is not addressed within this function. Therefore, while one of the key conditions (C1) is implemented, the function does not cover the complete scope of the provided RFC specification, leading to a partially matching outcome.",success,
11069,negotiate_version,Servers MUST be prepared to receive ClientHellos that include this extension but do not include 0x0304 in the list of versions.,70,Fully Matches,"[{'C1': {'code': 'if (ssl_client_hello_get_extension(client_hello, &supported_versions, TLSEXT_TYPE_supported_versions)) {\n    if (!CBS_get_u8_length_prefixed(&supported_versions, &versions) ||\n        CBS_len(&supported_versions) != 0 ||\n        CBS_len(&versions) == 0) {\n      OPENSSL_PUT_ERROR(SSL, SSL_R_DECODE_ERROR);\n      *out_alert = SSL_AD_DECODE_ERROR;\n      return false;\n    }\n  } else {\n    // Convert the ClientHello version to an equivalent supported_versions\n    // extension.\n    static const uint8_t kTLSVersions[] = {\n        0x03, 0x03,  // TLS 1.2\n        0x03, 0x02,  // TLS 1.1\n        0x03, 0x01,  // TLS 1.0\n    };\n\n    ...\n    versions = Span(kTLSVersions).last(versions_len);\n  }', 'explanation': 'This segment inspects whether the ClientHello includes the supported_versions extension. It validates its content without assuming that TLS 1.3 (0x0304) is necessarily present. Thus, the server is prepared to process a ClientHello that includes the extension but omits 0x0304, exactly as required by the RFC.'}}]","The function 'negotiate_version' explicitly checks for the presence of the supported_versions extension in the ClientHello and validates its content. In the absence of the extension, it synthesizes an equivalent list based on the ClientHello version. This design confirms that the function is prepared to handle cases where the extension is present yet does not include TLS 1.3 (0x0304), thereby fulfilling the RFC requirement.",success,
11069,negotiate_version,"Clients MUST NOT act upon any information found in ""supported_groups"" prior to successful completion of the handshake but MAY use the information learned from a successfully completed handshake to change what groups they use in their ""key_share"" extension in subsequent connections.",116,Does Not Match,[],"The provided function 'negotiate_version' only deals with negotiating the TLS/DTLS version and handling fallback cipher validation. It does not contain any logic concerning 'supported_groups' or the processing of 'key_share' extensions as described in the RFC specification, nor does it involve the evaluation of an If-Unmodified-Since header field condition as outlined in the specification context. In isolation, this function does not address any of the labeled conditions (e.g., C1) or actions (e.g., A1) from the spec constraints.",success,
11069,negotiate_version,Servers MUST NOT send this extension.,115,Does Not Match,[],"The provided function is concerned primarily with negotiating the TLS/DTLS version and handling fallback SCSV during the handshake. There is no logic within the function that addresses the RFC specification stating that ""Servers MUST NOT send this extension."" In particular, there is no code that checks for the presence of an extension that should not be sent, nor does it prevent the server from sending any such extension. As a result, the function does not attempt to enforce or implement the specified HTTP RFC constraint.",success,
11069,negotiate_version,-TLS 1.2 ClientHellos MAY omit this extension.,99,Fully Matches,"[{'C1': {'code': 'if (ssl_client_hello_get_extension(client_hello, &supported_versions, TLSEXT_TYPE_supported_versions)) {\n    if (!CBS_get_u8_length_prefixed(&supported_versions, &versions) ||\n        CBS_len(&supported_versions) != 0 ||\n        CBS_len(&versions) == 0) {\n      OPENSSL_PUT_ERROR(SSL, SSL_R_DECODE_ERROR);\n      *out_alert = SSL_AD_DECODE_ERROR;\n      return false;\n    }\n} else {\n    // Convert the ClientHello version to an equivalent supported_versions extension.\n    static const uint8_t kTLSVersions[] = {\n        0x03, 0x03,  // TLS 1.2\n        0x03, 0x02,  // TLS 1.1\n        0x03, 0x01,  // TLS 1\n    };\n\n    static const uint8_t kDTLSVersions[] = {\n        0xfe, 0xfd,  // DTLS 1.2\n        0xfe, 0xff,  // DTLS 1.0\n    };\n\n    size_t versions_len = 0;\n    if (SSL_is_dtls(ssl)) {\n      if (client_hello->version <= DTLS1_2_VERSION) {\n        versions_len = 4;\n      } else if (client_hello->version <= DTLS1_VERSION) {\n        versions_len = 2;\n      }\n      versions = Span(kDTLSVersions).last(versions_len);\n    } else {\n      if (client_hello->version >= TLS1_2_VERSION) {\n        versions_len = 6;\n      } else if (client_hello->version >= TLS1_1_VERSION) {\n        versions_len = 4;\n      } else if (client_hello->version >= TLS1_VERSION) {\n        versions_len = 2;\n      }\n      versions = Span(kTLSVersions).last(versions_len);\n    }\n}', 'explanation': ""The code checks whether the ClientHello message includes the supported_versions extension. If the extension is omitted (which is allowed for TLS 1.2), the function converts the ClientHello version into a default list of supported versions according to the protocol's specifications. This directly implements the RFC requirement that TLS 1.2 ClientHellos MAY omit this extension.""}}]","The function 'negotiate_version' explicitly handles both the presence and absence of the supported_versions extension in the ClientHello. In the absence of the extension, it constructs a default_versions list based on the client_hello->version, which is precisely what the TLS 1.2 RFC requires when a ClientHello omits the extension. Thus, the function fully matches the specified constraint.",success,
11075,is_probably_jdk11_with_tls13,"The ""signature_algorithms"" extension MUST be specified, and other extensions may optionally be included if defined for this message.",182,Partially Matches,"[{'C1': {'code': 'constexpr struct { uint16_t id; bool required; } kJavaExtensions[] = {\n    ...\n    {TLSEXT_TYPE_signature_algorithms, true},\n    ...\n};\n\n...\ncase TLSEXT_TYPE_signature_algorithms:\n  sigalgs = body;\n  break;', 'explanation': ""The code explicitly requires that the 'signature_algorithms' extension is present by marking it as required in the kJavaExtensions[] array and checking for it during parsing. If missing, the function returns false. This satisfies the condition from the spec that the 'signature_algorithms' extension MUST be specified.""}}]","The function inspects a TLS ClientHello message to verify a set of expected extensions in a specific order, and explicitly enforces the requirement for the 'signature_algorithms' extension. However, it does not address other aspects of the RFC or the additional HTTP proxy and origin server behavior described in the spec context. Therefore, only one of the conditions (C1 regarding the 'signature_algorithms' extension) is visibly implemented in this function, resulting in a 'Partially Matches' outcome.",success,
11075,is_probably_jdk11_with_tls13,"-If containing a ""supported_groups"" extension, it MUST also contain a ""key_share"" extension, and vice versa.",349,Fully Matches,"[{'C1': {'code': 'static constexpr struct {\n    uint16_t id;\n    bool required;\n} kJavaExtensions[] = {\n    {TLSEXT_TYPE_server_name, false},\n    {kMaxFragmentLength, false},\n    {TLSEXT_TYPE_status_request, false},\n    {TLSEXT_TYPE_supported_groups, true},\n    {TLSEXT_TYPE_ec_point_formats, false},\n    {TLSEXT_TYPE_signature_algorithms, true},\n    {TLSEXT_TYPE_signature_algorithms_cert, true},\n    {TLSEXT_TYPE_application_layer_protocol_negotiation, false},\n    {kStatusRequestV2, false},\n    {TLSEXT_TYPE_extended_master_secret, false},\n    {TLSEXT_TYPE_supported_versions, true},\n    {TLSEXT_TYPE_cookie, false},\n    {TLSEXT_TYPE_psk_key_exchange_modes, true},\n    {TLSEXT_TYPE_key_share, true},\n    {TLSEXT_TYPE_renegotiate, false},\n    {TLSEXT_TYPE_pre_shared_key, false},\n};', 'explanation': ""The function defines an ordered list of expected TLS extensions where both 'supported_groups' and 'key_share' are marked as required (true). The subsequent loop iterates through these expected extensions, returning false if a required extension is missing. This logic directly enforces the RFC specification that if one ('supported_groups' or 'key_share') is present, the other must also be present.""}}]","The function 'is_probably_jdk11_with_tls13' explicitly checks for a fixed order of TLS extensions defined in the kJavaExtensions array, where both 'supported_groups' and 'key_share' are marked as required. This means that the function will only return true if both extensions are present in the client hello, thereby fully implementing the RFC requirement that these two extensions must coexist.",success,
11075,is_probably_jdk11_with_tls13,"Clients which desire the server to authenticate itself via a certificate MUST send the ""signature_algorithms"" extension.",82,Partially Matches,"[{'C1': {'code': 'constexpr uint16_t kMaxFragmentLength = 0x0001;\nconstexpr uint16_t kStatusRequestV2 = 0x0011;\nstatic constexpr struct {\n  uint16_t id;\n  bool required;\n} kJavaExtensions[] = {\n  {TLSEXT_TYPE_server_name, false},\n  {kMaxFragmentLength, false},\n  {TLSEXT_TYPE_status_request, false},\n  {TLSEXT_TYPE_supported_groups, true},\n  {TLSEXT_TYPE_ec_point_formats, false},\n  {TLSEXT_TYPE_signature_algorithms, true},\n  {TLSEXT_TYPE_signature_algorithms_cert, true},\n  {TLSEXT_TYPE_application_layer_protocol_negotiation, false},\n  {kStatusRequestV2, false},\n  {TLSEXT_TYPE_extended_master_secret, false},\n  {TLSEXT_TYPE_supported_versions, true},\n  {TLSEXT_TYPE_cookie, false},\n  {TLSEXT_TYPE_psk_key_exchange_modes, true},\n  {TLSEXT_TYPE_key_share, true},\n  {TLSEXT_TYPE_renegotiate, false},\n  {TLSEXT_TYPE_pre_shared_key, false},\n};\n...\ncase TLSEXT_TYPE_signature_algorithms:\n  sigalgs = body;\n...\nif (sigalgs != sigalgs_cert || ... ) {\n  return false;\n}', 'explanation': ""The RFC specifies that clients which desire the server to authenticate via a certificate MUST send the 'signature_algorithms' extension. In this function the kJavaExtensions array includes TLSEXT_TYPE_signature_algorithms as required, and later the logic retrieves its body. This demonstrates that the function checks for the presence of the signature_algorithms extension, thereby partially meeting the specification constraint.""}}]","The function inspects the client's hello message to verify a fixed ordering and presence of several TLS extensions expected from JDK 11, including the required signature_algorithms extension. By iterating through an expected sequence (with the signature_algorithms extension marked as required) and validating its contents, the function addresses the spec constraint that clients intending server certificate authentication must include the extension. However, because the function also performs other JDK 11–specific checks and does not implement the entirety of the certificate authentication process defined in the RFC, it only partially matches the RFC specification.",success,
11076,decrypt_ech,"Peers which receive a message which cannot be parsed according to the syntax (e.g., have a length extending beyond the message boundary or contain an out-of-range length) MUST terminate the connection with a ""decode_error"" alert",311,Fully Matches,"[{'C1': {'code': 'if (!CBS_get_u8(&body, &type)) {\n    OPENSSL_PUT_ERROR(SSL, SSL_R_DECODE_ERROR);\n    *out_alert = SSL_AD_DECODE_ERROR;\n    return false;\n  }\n  \n  ...\n  if (!CBS_get_u16(&body, &kdf_id) ||\n      !CBS_get_u16(&body, &aead_id) ||\n      !CBS_get_u8(&body, &config_id) ||\n      !CBS_get_u16_length_prefixed(&body, &enc) ||\n      !CBS_get_u16_length_prefixed(&body, &payload) ||\n      CBS_len(&body) != 0) {\n    OPENSSL_PUT_ERROR(SSL, SSL_R_DECODE_ERROR);\n    *out_alert = SSL_AD_DECODE_ERROR;\n    return false;\n  }', 'explanation': 'The code explicitly checks that the message is correctly parsed. If any required element is missing or if extra data is present (i.e., parse errors occur), it sets the decode_error alert (SSL_AD_DECODE_ERROR) and terminates further processing by returning false, which aligns with the RFC specification requirement.'}}]","The function 'decrypt_ech' processes the encrypted client hello message and performs strict parsing of its fields. When the message does not conform to the expected syntax (e.g., a missing field or extra bytes), it sets a decode_error alert and returns false to terminate the connection, as mandated by the RFC. Thus, the code function visibly addresses the spec constraint regarding handling of unparseable messages by itself.",success,
11076,decrypt_ech,Implementations MUST NOT offer or negotiate RC4 cipher suites for any version of TLS for any reason.,389,Does Not Match,[],"The RFC specification requires that implementations MUST NOT offer or negotiate RC4 cipher suites for any version of TLS. The provided function 'decrypt_ech' is solely responsible for decrypting the ECH (Encrypted ClientHello) extension and does not contain any logic related to cipher suite selection, negotiation, or any explicit handling or blocking of RC4. Therefore, no part of this function addresses the specified RFC constraint.",success,
11076,decrypt_ech,"-A server receiving a ClientHello MUST correctly ignore all unrecognized cipher suites, extensions, and other parameters",358,Partially Matches,"[{'C1': {'code': 'if (!ssl_client_hello_get_extension(client_hello, &body, TLSEXT_TYPE_encrypted_client_hello)) {\n    return true;\n}\n...\nif (type != ECH_CLIENT_OUTER) {\n    return true;\n}', 'explanation': 'The code explicitly checks for the presence of the ECH extension and its expected type. If the extension is missing or its type is not ECH_CLIENT_OUTER, the function returns true, effectively ignoring the unrecognized extension. This partially implements the requirement to ignore unrecognized parameters as specified in the RFC. However, the full RFC requirement also covers unrecognized cipher suites and other parameters, which are not addressed by this function.'}}]","The decrypt_ech function deals specifically with the ECH extension by checking for its presence and verifying its type. When the extension is not present or does not match the expected type (ECH_CLIENT_OUTER), it simply returns a success code (true), effectively ignoring unrecognized data within the ECH context. This directly aligns with part of the RFC specification about ignoring unrecognized extensions. Nevertheless, the RFC also mandates that unrecognized cipher suites and other parameters be ignored—a requirement that is not handled within this function. Therefore, the function only partially matches the full RFC requirement.",success,
11076,decrypt_ech,"If not, then it MUST abort the handshake with a ""decode_error"" alert.",27,Does Not Match,[],"The provided function is responsible for processing and decrypting the Encrypted ClientHello (ECH) extension during a TLS handshake. It checks for proper formatting and returns a decode_error alert when it encounters malformed fields. However, the RFC specification provided in the input is related to HTTP protocol upgrade handling (e.g., sending a 101 Switching Protocols response and managing the Upgrade header) and explicitly states that if a condition is not met, the handshake MUST abort with a 'decode_error' alert. The code in this function does not address any HTTP upgrade or protocol negotiation logic, nor does it manage the Upgrade header as required by the HTTP RFC specification. Therefore, the function does not implement the specified HTTP RFC constraints.",success,
11076,decrypt_ech,-TLS 1.2 ClientHellos MAY omit this extension.,99,Does Not Match,[],"The provided code function implements the decryption of an Encrypted ClientHello (ECH) in a TLS handshake. While it does check for the presence of an ECH extension and returns successfully if the extension is absent (which superficially aligns with the concept that TLS 1.2 ClientHellos may omit the extension), the specification context provided concerns evaluating an HTTP If‐Match header field. None of the labeled conditions or actions (such as evaluating entity tags, returning a 412 status, or even handling state‐changing operations) from the HTTP RFC are implemented within this function. The logic in the function only pertains to TLS ECH decryption and does not address the HTTP RFC conditions. Therefore, no constraint from the given HTTP RFC (including any that might be labeled C1, A1, etc.) is visibly or fully implemented in this function.",success,
