function_id,function_name,sr_content,sr_index,outcome,met_constrains,explanation,status,api_response
3854,ngx_http_v3_read_client_request_body_handler,"A server that receives an incomplete request message, usually due to a canceled request or a triggered timeout exception, MAY send an error response prior to closing the connection.",310,Fully Matches,"[{'C1': {'code': 'if (r->connection->read->timedout) { ... }', 'explanation': ""This condition checks whether the client's connection has timed out, which is one of the scenarios (triggered timeout exception) leading to an incomplete request message.""}}, {'A1': {'code': 'ngx_http_finalize_request(r, NGX_HTTP_REQUEST_TIME_OUT);', 'explanation': 'This line sends an error response (HTTP 408 Request Timeout) before closing the connection, fulfilling the action of sending an error response for an incomplete request.'}}]","The function checks if the connection read has timed out (C1), which is one common reason for an incomplete request as per the RFC specification. Upon detecting the timeout, it immediately finalizes the request with an error response (A1). This implementation directly addresses the specified scenario in the RFC where the server MAY send an error response prior to closing the connection. All relevant conditions and actions are handled within the function itself.",success,
3854,ngx_http_v3_read_client_request_body_handler,"If the sender closes the connection or the recipient times out before the indicated number of octets are received, the recipient MUST consider the message to be incomplete and close the connection",303,Partially Matches,"[{'A1': {'code': 'if (r->connection->read->timedout) {\n    r->connection->timedout = 1;\n    ngx_http_finalize_request(r, NGX_HTTP_REQUEST_TIME_OUT);\n    return;\n}', 'explanation': 'This code segment checks if the connection read event has timed out and, if so, marks the connection as timed out and finalizes the request with a timeout response. This addresses the part of the specification that requires closing the connection when a timeout occurs.'}}]","The RFC specifies that if the sender closes the connection or if the recipient times out before receiving the expected number of octets, the message is incomplete and the connection must be closed. In this function, only the timeout scenario is directly handled by checking r->connection->read->timedout and finalizing the request with NGX_HTTP_REQUEST_TIME_OUT. There is no logic to handle the case where the sender closes the connection before receiving the full body. Therefore, the function partially matches the spec constraints by addressing only the timeout aspect.",success,
3854,ngx_http_v3_read_client_request_body_handler,"A client, server, or proxy MAY close the transport connection at any time.",316,Partially Matches,"[{'C1': {'code': 'if (r->connection->read->timedout) {\n    r->connection->timedout = 1;\n    ngx_http_finalize_request(r, NGX_HTTP_REQUEST_TIME_OUT);\n    return;\n}', 'explanation': ""This segment checks whether the connection's read event has timed out and then finalizes the request accordingly. It implements the monitoring and handling of a closure signal due to timeout as described in the spec context.""}}]","The function contains logic that partially addresses the spec requirement regarding connection closure. Specifically, it monitors for a timeout (C1) and initiates closure via a graceful finalize call. However, it does not comprehensively cover all aspects of the spec, such as handling new requests during connection closure or other scenarios of transport connection termination noted in the RFC. Only the timeout-close mechanism is directly implemented in this function.",success,
3856,ngx_http_v3_do_read_client_request_body,"If the unrecoverable error is in a request message, the server MUST respond with a 400 (Bad Request) status code and then close the connection.",202,Partially Matches,"[{'A1': {'code': 'if (n == NGX_ERROR) {\n    c->error = 1;\n    return NGX_HTTP_BAD_REQUEST;\n}', 'explanation': 'This code branch handles an unrecoverable error when receiving data by returning NGX_HTTP_BAD_REQUEST (which corresponds to a 400 status code). This aligns with the spec mandate to respond with a 400 when an unrecoverable error occurs in a request message. However, the code does not explicitly close the connection afterward; that responsibility appears to be deferred to the caller or another part of the system.'}}]","The provided function does include logic that returns a 400 (Bad Request) status code upon detecting an error (via the NGX_ERROR return from the recv function). This partially implements the specified RFC behavior for handling unrecoverable errors in a request message. Nonetheless, the implementation lacks explicit logic to close the connection within the function, and other error checks (e.g. for invalid header combinations) present in the extended spec are not handled here. Therefore, while the function visibly addresses part of the constraint (responding with a 400 status), it does not fully implement all aspects (such as explicit connection closure) as required by the spec.",success,
3858,ngx_http_v3_request_body_filter,"If the unrecoverable error is in a request message, the server MUST respond with a 400 (Bad Request) status code and then close the connection.",202,Partially Matches,"[{'A1': {'code': 'if (rc > 0) {\n    ngx_quic_reset_stream(r->connection, rc);\n    ngx_log_error(NGX_LOG_ERR, r->connection->log, 0,\n                  ""client sent invalid body"");\n    return NGX_HTTP_BAD_REQUEST;\n}\n\n...\nif (st->length > 0) {\n    ngx_log_error(NGX_LOG_INFO, r->connection->log, 0,\n                  ""client prematurely closed stream"");\n    r->connection->error = 1;\n    return NGX_HTTP_BAD_REQUEST;\n}\n\n...\nelse if (r->headers_in.content_length_n != rb->received) {\n    ngx_log_error(NGX_LOG_INFO, r->connection->log, 0,\n                  ""client sent less body data than expected: %O out of %O bytes of request body received"",\n                  rb->received, r->headers_in.content_length_n);\n    return NGX_HTTP_BAD_REQUEST;\n}', 'explanation': ""The function checks for several unrecoverable error conditions in the request (invalid body, premature stream closure, and mismatched Content-Length) and returns NGX_HTTP_BAD_REQUEST (HTTP 400), which meets part of the specification. Additionally, setting 'r->connection->error = 1' hints that the connection will eventually be closed. However, explicit connection closure is handled elsewhere, so the implementation only partially meets the spec by returning 400 in error cases within this function.""}}]","The provided function includes logic to detect unrecoverable error conditions in a request message and responds by returning NGX_HTTP_BAD_REQUEST (HTTP 400) in multiple cases. This behavior addresses the specification requirement for responding with 400. The function also sets an error flag (r->connection->error = 1) when a client prematurely closes the stream, which hints at connection closure. However, the function does not directly perform the connection closure, implying that this behavior might be handled in another part of the system. Therefore, while the function visibly implements the error response part (returning a 400 status), it only partially matches the complete specification requirement that includes both responding with 400 and closing the connection.",success,
3858,ngx_http_v3_request_body_filter,"A recipient SHOULD parse a received protocol element defensively, with only marginal expectations that the element will conform to its ABNF grammar and fit within a reasonable buffer size.",217,Fully Matches,"[{'C1': {'code': 'if (st->length == 0) {\n    p = cl->buf->pos;\n\n    rc = ngx_http_v3_parse_data(r->connection, st, cl->buf);\n\n    r->request_length += cl->buf->pos - p;\n    h3c->total_bytes += cl->buf->pos - p;\n\n    if (ngx_http_v3_check_flood(r->connection) != NGX_OK) {\n        return NGX_HTTP_CLOSE;\n    }\n\n    if (rc == NGX_AGAIN) {\n        continue;\n    }\n\n    if (rc == NGX_DONE) {\n        last = 1;\n        goto done;\n    }\n\n    if (rc > 0) {\n        ngx_quic_reset_stream(r->connection, rc);\n        ngx_log_error(NGX_LOG_ERR, r->connection->log, 0,\n                      ""client sent invalid body"");\n        return NGX_HTTP_BAD_REQUEST;\n    }\n\n    if (rc == NGX_ERROR) {\n        return NGX_HTTP_INTERNAL_SERVER_ERROR;\n    }\n}', 'explanation': 'This segment shows the function defensively parsing the received protocol element by calling a dedicated parser function and verifying the result. It proceeds cautiously, handling cases such as incomplete data (NGX_AGAIN), completion (NGX_DONE), invalid input, and internal errors, which aligns with the requirement of only marginal expectations regarding conformance.'}}, {'A1': {'code': 'if (max != -1 && (uint64_t) (max - rb->received) < st->length) {\n    if (r->headers_in.content_length_n != -1) {\n        ngx_log_error(NGX_LOG_INFO, r->connection->log, 0,\n                      ""client intended to send body data larger than declared"");\n\n        return NGX_HTTP_BAD_REQUEST;\n    }\n\n    ngx_log_error(NGX_LOG_ERR, r->connection->log, 0,\n                  ""client intended to send too large body: %O+%ui bytes"",\n                  rb->received, st->length);\n\n    return NGX_HTTP_REQUEST_ENTITY_TOO_LARGE;\n}', 'explanation': ""This code validates that the incoming request body does not exceed a configured maximum buffer size or declared content-length. By performing this check, the function ensures that it processes elements only if they fit into a 'reasonable' buffer size, thereby implementing a defensive strategy as required.""}}]","The function processes the HTTP body by repeatedly parsing data and monitoring the amount received. It applies defensive programming techniques by calling a specialized parser and checking for potential issues (such as flood conditions, incomplete data, or overruns beyond a set limit). These measures show that the function alone attempts to implement the RFC's requirements for defensive parsing with marginal expectations regarding protocol elements’ conformance and buffer size constraints.",success,
3865,ngx_http_v3_check_flood,"A client, server, or proxy MAY close the transport connection at any time.",316,Partially Matches,"[{'A1': {'code': 'if (h3c->total_bytes / 8 > h3c->payload_bytes + 1048576) {\n    ngx_log_error(NGX_LOG_INFO, c->log, 0, ""http3 flood detected"");\n\n    ngx_http_v3_finalize_connection(c, NGX_HTTP_V3_ERR_NO_ERROR,\n                                        ""HTTP/3 flood detected"");\n    return NGX_ERROR;\n}', 'explanation': 'This code segment detects a flood condition and proceeds to close the connection via a call to ngx_http_v3_finalize_connection. This demonstrates that the function takes action to close the transport connection under a specific condition, aligning with the RFC statement that a client, server, or proxy may close the connection at any time.'}}]","The RFC specifies that a client, server, or proxy has the discretion to close the transport connection at any time, and the provided function exhibits such behavior by finalizing the connection when a flood condition is detected. However, while it meets the part of the specification that allows connection closure, it does not implement other aspects of the spec context, such as monitoring idle connections for graceful closures. As only a subset of the spec's considerations is addressed within this function, its implementation is considered a partial match.",success,
3865,ngx_http_v3_check_flood,"The server MAY terminate the request, if the protocol version in use allows it; otherwise, the server MAY close the connection.",292,Does Not Match,[],"The provided function solely implements a flood detection mechanism by comparing bytes counters and unconditionally finalizes the connection upon detecting a suspected flood. It does not include any logic that checks the protocol version to decide between terminating the request or closing the connection, nor does it handle the generation of a Retry-After header for temporary conditions, as specified in the RFC context. Therefore, the function does not visibly implement any of the labeled conditions or actions (e.g., handling protocol version checks or retry logic) as required by the RFC specification.",success,
3869,ngx_http_v3_ref_insert,"Within a given message, a sender MUST NOT generate protocol elements or syntax alternatives that are only allowed to be generated by participants in other roles (i.e., a role that the sender does not have for that message).",215,Does Not Match,[],"The RFC specification requires that within a message a sender MUST NOT generate protocol elements or syntax alternatives that are only allowed to be generated by participants in other roles. The provided function, ngx_http_v3_ref_insert, focuses solely on looking up and validating static and dynamic table indices and then inserting header field references through ngx_http_v3_insert. There is no explicit logic in the function that verifies the sender's role or prevents generation of protocol elements that are reserved for another role. Although the function performs range checks (e.g., validating the dynamic table index), these checks do not directly ensure conformity to the RFC constraint regarding protocol element generation by the appropriate role. Since the function does not independently implement any logic corresponding to the labeled condition in the RFC spec, it does not visibly address the requirement.",success,
3893,ngx_http_v3_header_filter,An origin server SHOULD NOT generate a Server header field containing needlessly fine-grained detail and SHOULD limit the addition of subproducts by third parties.,90,Partially Matches,"[{'C1': {'code': 'if (r->headers_out.server == NULL) {\n    if (clcf->server_tokens == NGX_HTTP_SERVER_TOKENS_ON) {\n        n = sizeof(NGINX_VER) - 1;\n    } else if (clcf->server_tokens == NGX_HTTP_SERVER_TOKENS_BUILD) {\n        n = sizeof(NGINX_VER_BUILD) - 1;\n    } else {\n        n = sizeof(""nginx"") - 1;\n    }\n    len += ngx_http_v3_encode_field_lri(NULL, 0,\n                                        NGX_HTTP_V3_HEADER_SERVER,\n                                        NULL, n);\n    ...\n}\n\n... later ...\n\nif (r->headers_out.server == NULL) {\n    if (clcf->server_tokens == NGX_HTTP_SERVER_TOKENS_ON) {\n        p = (u_char *) NGINX_VER;\n        n = sizeof(NGINX_VER) - 1;\n    } else if (clcf->server_tokens == NGX_HTTP_SERVER_TOKENS_BUILD) {\n        p = (u_char *) NGINX_VER_BUILD;\n        n = sizeof(NGINX_VER_BUILD) - 1;\n    } else {\n        p = (u_char *) ""nginx"";\n        n = sizeof(""nginx"") - 1;\n    }\n    b->last = (u_char *) ngx_http_v3_encode_field_lri(b->last, 0,\n                                                 NGX_HTTP_V3_HEADER_SERVER,\n                                                 p, n);\n}', 'explanation': 'This segment checks if the Server header is absent and then selects the value based on the configuration parameter \'server_tokens\'. In cases where \'server_tokens\' is disabled (using the minimal string ""nginx""), it meets the RFC requirement to avoid fine-grained detail. However, when tokens are enabled (\'ON\' or \'BUILD\'), the output includes detailed version information, which may not comply with the RFC recommendation to limit the amount of fine-grained detail.'}}]","The function contains logic to generate the Server header and chooses the output based on a configuration value. While it provides a minimal header when configured appropriately (thus implementing the RFC's intent in that case), it also allows outputting more detailed server information if the configuration is set otherwise. Therefore, the function only partially matches the RFC specification, as it does not enforce the limitation of fine-grained detail under all circumstances.",success,
3893,ngx_http_v3_header_filter,"A sender MUST NOT generate an ""https"" URI with an empty host identifier.",225,Fully Matches,"[{'C1': {'code': 'if (r->headers_out.location && r->headers_out.location->value.len) {\n    if (r->headers_out.location->value.data[0] == \'/\' && clcf->absolute_redirect) {\n        if (clcf->server_name_in_redirect) {\n            cscf = ngx_http_get_module_srv_conf(r, ngx_http_core_module);\n            host = cscf->server_name;\n        } else if (r->headers_in.server.len) {\n            host = r->headers_in.server;\n        } else {\n            host.len = NGX_SOCKADDR_STRLEN;\n            host.data = addr;\n            if (ngx_connection_local_sockaddr(c, &host, 0) != NGX_OK) {\n                return NGX_ERROR;\n            }\n        }\n        port = ngx_inet_get_port(c->local_sockaddr);\n        location.len = sizeof(""https://"") - 1 + host.len + r->headers_out.location->value.len;\n        if (clcf->port_in_redirect) {\n            port = (port == 443) ? 0 : port;\n        } else {\n            port = 0;\n        }\n        if (port) {\n            location.len += sizeof("":65535"") - 1;\n        }\n        location.data = ngx_pnalloc(r->pool, location.len);\n        if (location.data == NULL) {\n            return NGX_ERROR;\n        }\n        p = ngx_cpymem(location.data, ""https://"", sizeof(""https://"") - 1);\n        p = ngx_cpymem(p, host.data, host.len);\n        if (port) {\n            p = ngx_sprintf(p, "":%ui"", port);\n        }\n        p = ngx_cpymem(p, r->headers_out.location->value.data, r->headers_out.location->value.len);\n        r->headers_out.location->value.len = p - location.data;\n        r->headers_out.location->value.data = location.data;\n        ngx_str_set(&r->headers_out.location->key, ""Location"");\n    }\n    r->headers_out.location->hash = 0;\n    len += ngx_http_v3_encode_field_lri(NULL, 0, NGX_HTTP_V3_HEADER_LOCATION, NULL, r->headers_out.location->value.len);\n}', 'explanation': ""This segment ensures that when generating an https URI (in this case for the Location header), the function obtains a valid host identifier either from the server name configuration, the incoming header, or as a fallback using the connection's local socket address. In doing so, it prevents generating a URI with an empty host.""}}]","The function explicitly handles the generation of an HTTPS URI in the case of a relative Location header. It ensures a host is provided by first attempting to use the configured server name, then falling back to the value from the incoming headers, and finally using the connection's local socket address if necessary. This logic prevents the creation of an HTTPS URI with an empty host identifier, thereby fully meeting the RFC requirement.",success,
3893,ngx_http_v3_header_filter,A server MUST NOT send a Transfer-Encoding header field in any response with a status code of 1xx (Informational) or 204 (No Content).,193,Does Not Match,[],"The provided function does not contain any explicit logic addressing the RFC constraint that a Transfer-Encoding header field MUST NOT be sent in responses with status codes 1xx or 204. While the function handles some header modifications (e.g., setting header_only and clearing content_length for 204 responses), it does not inspect, remove, or otherwise prevent a Transfer-Encoding header from being sent. Therefore, within this function's code, there is no visible implementation that enforces the specified RFC requirement.",success,
3893,ngx_http_v3_header_filter,The type/subtype MAY be followed by semicolon-delimited parameters (Section 5.6.6) in the form of name/value pairs.,259,Partially Matches,"[{'C1': {'code': 'if (r->headers_out.content_type.len) {\n    n = r->headers_out.content_type.len;\n\n    if (r->headers_out.content_type_len == r->headers_out.content_type.len\n        && r->headers_out.charset.len)\n    {\n        n += sizeof(""; charset="") - 1 + r->headers_out.charset.len;\n    }\n    ...\n}\n\n...\n\nif (r->headers_out.content_type.len) {\n    if (r->headers_out.content_type_len == r->headers_out.content_type.len\n        && r->headers_out.charset.len)\n    {\n        n = r->headers_out.content_type.len + sizeof(""; charset="") - 1 + r->headers_out.charset.len;\n        p = ngx_pnalloc(r->pool, n);\n        if (p == NULL) {\n            return NGX_ERROR;\n        }\n\n        p = ngx_cpymem(p, r->headers_out.content_type.data, r->headers_out.content_type.len);\n        p = ngx_cpymem(p, ""; charset="", sizeof(""; charset="") - 1);\n        p = ngx_cpymem(p, r->headers_out.charset.data, r->headers_out.charset.len);\n\n        r->headers_out.content_type.len = n;\n        r->headers_out.content_type.data = p - n;\n    }\n    ...\n}', 'explanation': 'The code for processing the content-type header checks if a charset parameter exists and, if so, appends a semicolon-delimited charset parameter (e.g., ""; charset=utf-8""). This addresses the RFC specification that the type/subtype MAY be followed by semicolon-delimited parameters. However, it only handles the addition of a charset parameter and does not accommodate other potential parameters or further normalization (such as case-insensitivity handling), resulting in a partial match.'}}]","The function implements header filtering for HTTP/3 and includes logic that appends a charset parameter to the media type when needed, thereby partially addressing the RFC requirement regarding semicolon-delimited parameters. Although this logic handles the addition of a single parameter, it does not fully address all potential aspects of media type parameter processing as described in the spec.",success,
3893,ngx_http_v3_header_filter,An origin server MAY generate a Server header field in its responses.,89,Fully Matches,"[{'A1': {'code': 'if (r->headers_out.server == NULL) {\n    if (clcf->server_tokens == NGX_HTTP_SERVER_TOKENS_ON) {\n        n = sizeof(NGINX_VER) - 1;\n    } else if (clcf->server_tokens == NGX_HTTP_SERVER_TOKENS_BUILD) {\n        n = sizeof(NGINX_VER_BUILD) - 1;\n    } else {\n        n = sizeof(""nginx"") - 1;\n    }\n    len += ngx_http_v3_encode_field_lri(NULL, 0, NGX_HTTP_V3_HEADER_SERVER, NULL, n);\n}\n\n... \n\nif (r->headers_out.server == NULL) {\n    if (clcf->server_tokens == NGX_HTTP_SERVER_TOKENS_ON) {\n        p = (u_char *) NGINX_VER;\n        n = sizeof(NGINX_VER) - 1;\n    } else if (clcf->server_tokens == NGX_HTTP_SERVER_TOKENS_BUILD) {\n        p = (u_char *) NGINX_VER_BUILD;\n        n = sizeof(NGINX_VER_BUILD) - 1;\n    } else {\n        p = (u_char *) ""nginx"";\n        n = sizeof(""nginx"") - 1;\n    }\n    ngx_log_debug2(NGX_LOG_DEBUG_HTTP, c->log, 0, ""http3 output header: \\""server: %*s\\"""", n, p);\n    b->last = (u_char *) ngx_http_v3_encode_field_lri(b->last, 0, NGX_HTTP_V3_HEADER_SERVER, p, n);\n}', 'explanation': 'The function explicitly checks if the Server header is missing (r->headers_out.server == NULL) and, based on server_tokens configuration, generates and encodes the Server header using an appropriate value. This aligns with the RFC specification that permits an origin server to generate a Server header field.'}}]","The provided function contains explicit logic to determine if the Server header is absent and then to generate it with appropriate server tokens based on configuration. This directly addresses the RFC specification that an origin server MAY generate a Server header field. Since the implementation for generating the Server header is fully contained within the function, the code fully matches the spec constraint.",success,
3893,ngx_http_v3_header_filter,The HEAD method is identical to GET except that the server MUST NOT send content in the response.,61,Fully Matches,"[{'C1': {'code': 'if (r->method == NGX_HTTP_HEAD) {\n    r->header_only = 1;\n}', 'explanation': 'This code explicitly checks if the request method is HEAD and sets the header_only flag accordingly, ensuring that no response body will be sent.'}}, {'A1': {'code': 'if (r->header_only) {\n    b->last_buf = 1;\n}\n\nif (r->headers_out.content_length_n >= 0 && !r->header_only && !r->expect_trailers) {\n    // Creating DATA frame with content\n    ...\n}', 'explanation': 'By setting b->last_buf when header_only is true and conditionally adding a DATA frame only if header_only is false, the function adheres to the RFC requirement that HEAD responses must not send content.'}}]","The provided function implements the RFC requirement for the HEAD method by ensuring that when a request is made with the HEAD method, the header_only flag is set. This flag prevents the inclusion of a response body (DATA frame), and only header fields are encoded and sent. The logic within the function explicitly handles the HEAD method and omits content, thereby fully matching the specified RFC constraints.",success,
3893,ngx_http_v3_header_filter,"An origin server SHOULD send Last-Modified for any selected representation for which a last modification date can be reasonably and consistently determined, since its use in conditional requests and evaluating cache freshness ([CACHING]) can substantially reduce unnecessary transfers and significantly improve service availability and scalability.",52,Fully Matches,"[{'C1': {'code': 'if (r->headers_out.last_modified == NULL && r->headers_out.last_modified_time != -1) {\n    len += ngx_http_v3_encode_field_lri(NULL, 0,\n                              NGX_HTTP_V3_HEADER_LAST_MODIFIED, NULL,\n                              sizeof(""Mon, 28 Sep 1970 06:00:00 GMT"") - 1);\n}\n\n...\n\nif (r->headers_out.last_modified == NULL && r->headers_out.last_modified_time != -1) {\n    n = sizeof(""Mon, 28 Sep 1970 06:00:00 GMT"") - 1;\n\n    p = ngx_pnalloc(r->pool, n);\n    if (p == NULL) {\n        return NGX_ERROR;\n    }\n\n    ngx_http_time(p, r->headers_out.last_modified_time);\n\n    ngx_log_debug2(NGX_LOG_DEBUG_HTTP, c->log, 0,\n                   ""http3 output header: \\""last-modified: %*s\\"""", n, p);\n\n    b->last = (u_char *) ngx_http_v3_encode_field_lri(b->last, 0,\n                                          NGX_HTTP_V3_HEADER_LAST_MODIFIED,\n                                          p, n);\n}', 'explanation': 'These code segments check whether the Last-Modified header is unset and a valid last modification time exists (i.e., last_modified_time != -1). When those conditions are met, they compute the header length, allocate space, format the time using ngx_http_time, and then encode the Last-Modified header. This directly implements the RFC requirement that the origin server SHOULD send a Last-Modified header when a last modification date is determinable.'}}]","The function ngx_http_v3_header_filter contains dedicated logic to determine if the Last-Modified header should be sent by checking if the header is not already set and if a valid last modification time exists. It then formats and encodes the header accordingly. This directly addresses the RFC requirement for sending the Last-Modified header, and thus the function fully implements the corresponding constraint.",success,
3893,ngx_http_v3_header_filter,"Note that the coding named ""identity"" is reserved for its special role in Accept-Encoding and thus SHOULD NOT be included.",38,Does Not Match,[],"The provided HTTP RFC specification discusses the Content-Encoding header (specifically for gzip encodings) and states that the coding named 'identity' MUST NOT be included. In the function, there is no visible logic that handles the Content-Encoding header or checks for the 'identity' coding. Instead, the function is focused on encoding other headers (status, server, date, content-type, content-length, last-modified, location, and vary) for HTTP/3 responses. Since none of the code in the function addresses the specifics of the Content-Encoding requirement or the exclusion of the 'identity' coding, this function does not attempt to implement the specified HTTP RFC constraints within its own logic.",success,
3893,ngx_http_v3_header_filter,A sender that generates a message containing content SHOULD generate a Content-Type header field in that message unless the intended media type of the enclosed representation is unknown to the sender.,34,Partially Matches,"[{'C1': {'code': 'if (r->headers_out.content_type.len) {\n    if (r->headers_out.content_type_len == r->headers_out.content_type.len\n        && r->headers_out.charset.len)\n    {\n        n = r->headers_out.content_type.len + sizeof(""; charset="") - 1 + r->headers_out.charset.len;\n    }\n    ...\n    b->last = (u_char *) ngx_http_v3_encode_field_lri(b->last, 0,\n                                NGX_HTTP_V3_HEADER_CONTENT_TYPE_TEXT_PLAIN,\n                                r->headers_out.content_type.data,\n                                r->headers_out.content_type.len);\n}\n\n... \nif (r->headers_out.content_type.len) {\n    /* update and log content-type header for HTTP/3 */\n    ngx_log_debug1(NGX_LOG_DEBUG_HTTP, c->log, 0,\n                   ""http3 output header: \\""content-type: %V\\"""",\n                   &r->headers_out.content_type);\n    b->last = (u_char *) ngx_http_v3_encode_field_lri(b->last, 0,\n                                NGX_HTTP_V3_HEADER_CONTENT_TYPE_TEXT_PLAIN,\n                                r->headers_out.content_type.data,\n                                r->headers_out.content_type.len);\n}', 'explanation': 'The function encodes and emits the Content-Type header when r->headers_out.content_type is set. This shows an attempt to meet the RFC requirement that a message with content should include a Content-Type header. However, the function does not insert a default Content-Type header if it is not already provided, leaving the implementation only partial.'}}]","The RFC mandates that if a message contains content, the sender SHOULD generate a Content-Type header unless the media type is unknown. In the provided function, the Content-Type header is encoded and sent only if the r->headers_out.content_type field is already populated. There is no additional logic to generate a Content-Type header by default when it is missing, which means the function only partially fulfills the specification's intention. The implementation within function_body addresses the condition when the header is available, but does not guarantee its generation when absent.",success,
3893,ngx_http_v3_header_filter,"A sender MUST NOT generate an ""http"" URI with an empty host identifier.",223,Fully Matches,"[{'C1': {'code': 'if (r->headers_out.location && r->headers_out.location->value.len) {\n    if (r->headers_out.location->value.data[0] == \'/\' && clcf->absolute_redirect) {\n        if (clcf->server_name_in_redirect) {\n            cscf = ngx_http_get_module_srv_conf(r, ngx_http_core_module);\n            host = cscf->server_name;\n        } else if (r->headers_in.server.len) {\n            host = r->headers_in.server;\n        } else {\n            host.len = NGX_SOCKADDR_STRLEN;\n            host.data = addr;\n            if (ngx_connection_local_sockaddr(c, &host, 0) != NGX_OK) {\n                return NGX_ERROR;\n            }\n        }\n        ...\n        p = ngx_cpymem(location.data, ""https://"", sizeof(""https://"") - 1);\n        p = ngx_cpymem(p, host.data, host.len);\n        ...\n    }\n    ...\n}', 'explanation': ""This code block explicitly handles the generation of a Location URI. When the location value is relative (starts with '/') and an absolute redirect is required, it selects a host from three sources (server configuration, request header, or the connection’s local socket address). This guarantees that a host identifier is always provided, thereby ensuring that the function never generates an http URI with an empty host identifier as mandated by the specification.""}}]","The function ngx_http_v3_header_filter contains logic in its processing of the Location header that ensures a host identifier is always included when constructing an absolute URI. It first checks for a relative path and then uses configuration or connection-derived data to supply a valid host. This directly implements the spec constraint which requires that a sender MUST NOT generate an ""http"" URI (or in this case, a similar URI for redirection) with an empty host identifier.",success,
3893,ngx_http_v3_header_filter,A server MUST NOT send a Content-Length header field in any response with a status code of 1xx (Informational) or 204 (No Content).,45,Partially Matches,"[{'C1': {'code': 'if (r->headers_out.status == NGX_HTTP_NO_CONTENT) {\n        r->header_only = 1;\n        ngx_str_null(&r->headers_out.content_type);\n        r->headers_out.last_modified_time = -1;\n        r->headers_out.last_modified = NULL;\n        r->headers_out.content_length = NULL;\n        r->headers_out.content_length_n = -1;\n    }', 'explanation': 'This block explicitly clears the Content-Length header fields for responses with status 204 (No Content), thereby ensuring that a Content-Length header is not sent. However, the RFC also requires that no Content-Length header be sent with any 1xx (Informational) responses, and there is no corresponding logic in the function for handling 1xx responses.'}}]","The function meets part of the RFC by handling the 204 (No Content) case, but it does not address the 1xx (Informational) case. Since the specification mandates that Content-Length must not be sent for both status code ranges, the function only partially matches the requirements.",success,
3897,ngx_http_v3_create_trailers,A recipient MUST NOT merge a trailer field into a header section unless the recipient understands the corresponding header field definition and that definition explicitly permits and defines how trailer field values can be safely merged.,11,Fully Matches,"[{'C1': {'code': 'hl = ngx_chain_get_free_buf(r->pool, &ctx->free);\nif (hl == NULL) {\n    return NULL;\n}\n...\n// Encode the frame type for trailer fields\nb->last = (u_char *) ngx_http_v3_encode_varlen_int(p, NGX_HTTP_V3_FRAME_HEADERS);\nb->last = (u_char *) ngx_http_v3_encode_varlen_int(b->last, n);\n\nhl->next = cl;\n\nreturn hl;', 'explanation': 'The RFC states that a recipient MUST NOT merge trailer fields into the header section unless it explicitly understands and permits merging. In this function the trailer fields (from r->headers_out.trailers) are iterated over and encoded into their own dedicated frame (using the frame type NGX_HTTP_V3_FRAME_HEADERS). This separation demonstrates that the code intentionally avoids merging trailer fields into the header section and instead creates a separate trailer block as required by the RFC.'}}]","The function ngx_http_v3_create_trailers iterates over the trailer header list, computes the necessary length for encoding them, and then constructs a separate HTTP/3 frame containing these trailer fields. By encoding the trailer fields separately—most notably by writing the frame type (NGX_HTTP_V3_FRAME_HEADERS) and length into a separate chain buffer—the function ensures that trailer fields are not merged into the header section without explicit permission. This behavior directly addresses the RFC requirement and thus fully matches the specified constraint.",success,
3904,ngx_http_v2_get_indexed_header,"A recipient SHOULD parse a received protocol element defensively, with only marginal expectations that the element will conform to its ABNF grammar and fit within a reasonable buffer size.",217,Partially Matches,"[{'C1': {'code': 'if (index == 0) {\n    ngx_log_error(NGX_LOG_INFO, h2c->connection->log, 0,\n                  ""client sent invalid hpack table index 0"");\n    return NGX_ERROR;\n}', 'explanation': 'This code checks for an invalid index of 0, which is a defensive measure to ensure that the received protocol element conforms to minimal expectations.'}}, {'A1': {'code': 'if (index < h2c->hpack.added - h2c->hpack.deleted) {\n    // ... code copying header name and value with careful handling of ring-buffer wrap-around\n}\n\nngx_log_error(NGX_LOG_INFO, h2c->connection->log, 0,\n              ""client sent out of bound hpack table index: %ui"", index);\n\nreturn NGX_ERROR;', 'explanation': 'This segment handles valid indexes by copying header parts from storage with a mechanism to account for wrap-around, and it logs and returns an error if the index is out of bounds. This is an example of defensive parsing to ensure that the protocol element is within expected limits.'}}]","The function implements some defensive parsing aspects required by the RFC specification—it verifies that the index is non‐zero, checks for out-of-bound conditions, and carefully copies header fields accounting for ring-buffer wrapping. However, it does not fully validate the received header element against its ABNF grammar or enforce overall reasonable buffer limits explicitly within this function. As such, while it addresses certain defensive measures directly in the code (C1 and A1), it only partially matches the full spectrum of defensive parsing as outlined in the spec.",success,
